# z_reio	Omega_Lambda	YHe	A_s	sigma8	100*theta_s
11.003753662109375	0.7102485299247827	0.24527310375132585	2.2047318841282837e-09	0.8202728486567075	1.0440453844969884
11.003753662109375	0.7083215884896176	0.24525282718052716	2.2024555720096074e-09	0.8211253834690586	1.0434190500882266
12.063629150390625	0.7102943788901059	0.24524386440363027	2.257170204915369e-09	0.8327393812893991	1.0443520305566092
11.506317138671875	0.7101489871048878	0.24526636749542324	2.2377903027708727e-09	0.8275190170001414	1.0438245525288092
12.046783447265625	0.7060507294816418	0.2452735367243399	2.2800238581351254e-09	0.8376785658775929	1.0438169339459773
10.195159912109375	0.707316114124211	0.2452776334075739	2.18272240431485e-09	0.8201552806063404	1.0441772818478638
11.910614013671875	0.7037346562668243	0.24525848775704717	2.2764811761847993e-09	0.8387090039255345	1.044278253884273
11.343475341796875	0.7157943430337355	0.24551116761507527	2.2703543190632448e-09	0.8280244553391152	1.0430658396113546
12.670074462890625	0.7132541272645447	0.2453968559376851	2.339506259765993e-09	0.8425046299223345	1.042632455420298
12.670074462890625	0.7132541272645447	0.2453968559376851	2.339506259765993e-09	0.8425046299223345	1.042632455420298
12.142242431640625	0.7131499718520447	0.2453957330288082	2.3496958799774404e-09	0.8478617479379936	1.04302261679729
11.190460205078125	0.7091484278134217	0.24540831849221506	2.281307872983519e-09	0.8368109388364026	1.043344306020957
11.766021728515625	0.7146772307980307	0.2454542777196137	2.3106038724282982e-09	0.8391845022870593	1.0434554245597774
11.705657958984375	0.70945912640824	0.24549879958406942	2.303394505829268e-09	0.8402867222476796	1.0433917549100962
11.037445068359375	0.7159923797331316	0.2455139657508836	2.2585181378456484e-09	0.827673277688091	1.0432383614113871
12.379486083984375	0.7239651090146445	0.24537517208102633	2.3519550230624865e-09	0.8314302948207408	1.0405470589318444
11.798309326171875	0.7214973203056956	0.24535956159388483	2.3195887499343573e-09	0.8305215329254656	1.0410230277179533
12.126800537109375	0.7262951670114254	0.24541206319806008	2.339424378479832e-09	0.8298402725671561	1.0410060169449353
12.466522216796875	0.7297435150067477	0.24538607277057725	2.3447385590525193e-09	0.825296273613082	1.040604806191662
11.867095947265625	0.7261222003485983	0.24531181588898196	2.306561545138034e-09	0.8216135980364638	1.041001898907722
11.721099853515625	0.7247434403539497	0.24535006530375206	2.3008253514155728e-09	0.8215598312973632	1.040558561875638
11.879730224609375	0.7226109878380294	0.24537019477689778	2.3123074151606658e-09	0.8271318931619316	1.0409076212670092
12.066436767578125	0.7268569768008732	0.24537626813993654	2.3069029415094233e-09	0.8230054448163632	1.0408350071422823
12.915740966796875	0.7269637019195925	0.24544947767847786	2.31146126550155e-09	0.8251026043765386	1.0415514422908065
12.844146728515625	0.7245701496303389	0.2454297972199376	2.3347385317321137e-09	0.8324492398491762	1.0415958128097418
12.564788818359375	0.721256751787582	0.24535831078481848	2.3035926062749664e-09	0.8292742640908773	1.041334413394367
12.004669189453125	0.7242455043363241	0.2453559976800259	2.288866935223145e-09	0.8233713366704328	1.0409857714155764
10.946197509765625	0.7197925934833713	0.24525339829415513	2.1975473707627687e-09	0.809028087510813	1.0409699793106695
11.942901611328125	0.7195490606304189	0.24535206272561505	2.2534557053179575e-09	0.821445962874555	1.0414219701741996
12.268585205078125	0.7220587156907794	0.2453702621491263	2.271973658918794e-09	0.8205816224766035	1.04096767926291
11.906402587890625	0.7255572306846265	0.24541119647363546	2.2465234928468887e-09	0.8140152990924807	1.0408716803718334
10.467498779296875	0.7104792543733599	0.2451994870229346	2.1770938846128263e-09	0.8138424986405224	1.0441791493516148
10.467498779296875	0.7104792543733599	0.2451994870229346	2.1770938846128263e-09	0.8138424986405224	1.0441791493516148
11.189056396484375	0.7101669527833416	0.24526158381101815	2.2218227265539875e-09	0.8227761905613085	1.0439023965829544
11.680389404296875	0.7065101139533678	0.24524664371662155	2.2512866720308887e-09	0.8320616202035156	1.0436524444925848
11.003753662109375	0.7083215884896176	0.24525282718052716	2.2024555720096074e-09	0.8211253834690586	1.0434190500882266
12.043975830078125	0.7104793022405662	0.24524583294743096	2.2678968562919843e-09	0.8342491313798187	1.0438083799067195
12.043975830078125	0.7104793022405662	0.24524583294743096	2.2678968562919843e-09	0.8342491313798187	1.0438083799067195
12.046783447265625	0.7060507294816418	0.2452735367243399	2.2800238581351254e-09	0.8376785658775929	1.0438169339459773
10.195159912109375	0.707316114124211	0.2452776334075739	2.18272240431485e-09	0.8201552806063404	1.0441772818478638
11.102020263671875	0.7174802378548206	0.2455196090967168	2.2587462596975312e-09	0.8249182712111035	1.043151140407093
11.545623779296875	0.7116246621608211	0.24550498650672078	2.2855413409922277e-09	0.8320995712560901	1.0429985788785228
12.213836669921875	0.711873816721589	0.24537660011092424	2.322369282463211e-09	0.8418402316031944	1.0426604713889986
12.223663330078125	0.7176998479918908	0.2454003738010184	2.331574771797097e-09	0.8424315214749539	1.0431697720476125
11.190460205078125	0.7091484278134217	0.24540831849221506	2.281307872983519e-09	0.8368109388364026	1.043344306020957
11.531585693359375	0.7131809346251503	0.24548058726349453	2.294607734244683e-09	0.8364770368825895	1.0434552071930057
12.227874755859375	0.713265770758294	0.245539301592358	2.3253159144832686e-09	0.8402312237805003	1.0429892114564885
12.227874755859375	0.713265770758294	0.245539301592358	2.3253159144832686e-09	0.8402312237805003	1.0429892114564885
11.691619873046875	0.7158276093562983	0.24549194669413615	2.2917641840197123e-09	0.8339486484014332	1.043196302350403
11.904998779296875	0.722565901181228	0.24541392403431836	2.333205112300207e-09	0.8301787825719131	1.040798791655746
12.126800537109375	0.7262951670114254	0.24541206319806008	2.339424378479832e-09	0.8298402725671561	1.0410060169449353
12.265777587890625	0.7226137096358318	0.24541683857698454	2.347847396793438e-09	0.8313718622384895	1.0406520245941926
11.472625732421875	0.7226761686066094	0.24530576204530263	2.2870960376410553e-09	0.8202867034408304	1.0408059331182278
11.782867431640625	0.7259767964749528	0.24537318302541247	2.3135193817537257e-09	0.8223854045096637	1.0409530801155409
11.349090576171875	0.7245660319016503	0.24541535391154187	2.295355898310163e-09	0.8196808526368837	1.0406643412235483
11.879730224609375	0.7226109878380294	0.24537019477689778	2.3123074151606658e-09	0.8271318931619316	1.0409076212670092
12.361236572265625	0.7235131335017795	0.24541016729050344	2.3381731211785192e-09	0.8299219026001806	1.041004358478871
12.366851806640625	0.7240337928542342	0.24539064272529731	2.3415729561055197e-09	0.8302367239592479	1.0412236333614633
12.837127685546875	0.7256844178125796	0.2454237495788191	2.3218421644662476e-09	0.8288124020845663	1.0416653826138058
12.309295654296875	0.7205659517291905	0.24542216047076734	2.305816646066631e-09	0.8287148879857532	1.0411656103204328
11.902191162109375	0.7251035719388106	0.24535544444238502	2.2694622451198648e-09	0.8173398758164763	1.040870039678106
10.946197509765625	0.7197925934833713	0.24525339829415513	2.1975473707627687e-09	0.809028087510813	1.0409699793106695
11.130096435546875	0.718961241050565	0.24533123607880983	2.205461771171572e-09	0.8115941595737698	1.0412685974147533
11.853057861328125	0.7252364525853701	0.24546722558710476	2.264472651780126e-09	0.8186008842781706	1.041329356187422
11.909210205078125	0.7282424093063189	0.2454344210392914	2.258441349534371e-09	0.8143274754502334	1.0405777710523278
12.149261474609375	0.7194869976637728	0.2453509360432188	2.2659042508337004e-09	0.8216815624499585	1.040644642093447
11.003753662109375	0.7102485299247827	0.24527310375132585	2.2047318841282837e-09	0.8202728486567075	1.0440453844969884
11.003753662109375	0.7102485299247827	0.24527310375132585	2.2047318841282837e-09	0.8202728486567075	1.0440453844969884
10.964447021484375	0.7058212823860646	0.24524964390368895	2.2110375986635403e-09	0.8247620916602407	1.04390702019997
12.063629150390625	0.7102943788901059	0.24524386440363027	2.257170204915369e-09	0.8327393812893991	1.0443520305566092
12.131011962890625	0.7096039616532923	0.24527201680069186	2.2624966298142087e-09	0.8332982527935956	1.0444127791833084
12.340179443359375	0.7072224719606479	0.24521619658139127	2.2936120905583278e-09	0.8408645308978174	1.044026097897898
11.392608642578125	0.7063300795795986	0.24528423020690954	2.2374524219457993e-09	0.8310991252091817	1.0440973918111958
11.246612548828125	0.704189122426647	0.24525532766507002	2.2187276634333696e-09	0.8285425949640564	1.0442512362829925
11.315399169921875	0.7120850218103747	0.24550905564940248	2.27951091047582e-09	0.8307386846744993	1.0429865934088693
11.545623779296875	0.7116246621608211	0.24550498650672078	2.2855413409922277e-09	0.8320995712560901	1.0429985788785228
11.568084716796875	0.712676363227472	0.24541026460849666	2.3025055671262245e-09	0.8382884640700176	1.0426823410503088
11.568084716796875	0.712676363227472	0.24541026460849666	2.3025055671262245e-09	0.8382884640700176	1.0426823410503088
11.819366455078125	0.7139740882396313	0.2453964167891633	2.3232960926932585e-09	0.8417788089043008	1.0432403754735748
11.531585693359375	0.7131809346251503	0.24548058726349453	2.294607734244683e-09	0.8364770368825895	1.0434552071930057
12.227874755859375	0.713265770758294	0.245539301592358	2.3253159144832686e-09	0.8402312237805003	1.0429892114564885
11.691619873046875	0.7158276093562983	0.24549194669413615	2.2917641840197123e-09	0.8339486484014332	1.043196302350403
