# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop
0.02354212	0.1298491	0.7522138	3.041738	0.98377	0.06730854	0.8512094	0.2583187	3.338462
0.02340616	0.1306361	0.7510124	3.031202	0.9778561	0.06282544	0.8798119	0.2647996	3.338055
0.023374239	0.1313642	0.7455508	3.035462	0.9788548	0.06517386	0.8367199	0.2490704	3.36918
0.023284618	0.1309385	0.7538318	3.062929	0.9755969	0.08339925	0.9111572	0.2602394	3.417799
0.0234059	0.1302438	0.7592054	3.042133	0.9755057	0.07395864	0.9182164	0.2639579	3.50794
0.0232655	0.1304044	0.7472748	3.08951	0.9735076	0.0944867	0.8434069	0.2872388	3.375446
0.023314519	0.1299248	0.7418843	3.09081	0.9730572	0.09419631	0.7943055	0.2934982	3.374321
0.02336429	0.1293704	0.7488768	3.109529	0.9763693	0.1026737	0.8139694	0.3048924	3.403618
0.02319981	0.1308972	0.7511562	3.105773	0.972905	0.09757893	0.8876205	0.3088565	3.422173
0.02343419	0.1292888	0.7528211	3.190834	0.9791495	0.1326	0.8555349	0.3076573	3.371854
0.023418069	0.130676	0.7493043	3.195014	0.9744014	0.1325315	0.8734509	0.33584	3.313125
0.02329469	0.1302188	0.7557943	3.14341	0.975884	0.1117143	0.911783	0.3086386	3.216109
0.023223829	0.1300488	0.7549847	3.133913	0.9757294	0.108587	0.8875973	0.3276362	3.147118
0.02296622	0.1310343	0.7451463	3.138753	0.9696475	0.1090412	0.8986233	0.3265195	3.235113
0.02288829	0.1328561	0.7254957	3.117825	0.9660206	0.09874192	0.7659575	0.3205403	3.303758
0.022856869	0.1322698	0.7233948	3.101037	0.9653649	0.09639376	0.7563269	0.3447954	3.313093
0.02284806	0.1317256	0.7238489	3.09459	0.9636596	0.09663295	0.7588391	0.3444226	3.209948
0.02285571	0.1314142	0.7262218	3.107936	0.9645321	0.09936575	0.7105617	0.3381342	3.115344
0.0227092	0.1332213	0.7092544	3.137558	0.9674566	0.1097383	0.6880745	0.3136748	3.100763
0.022657808	0.1340921	0.7085611	3.14026	0.968554	0.1095573	0.6794419	0.3129744	3.141418
0.02237263	0.1348134	0.711014	3.132257	0.9694077	0.1057854	0.7535409	0.2746527	3.317794
0.02241254	0.1339565	0.7150591	3.140456	0.971207	0.1091132	0.7860538	0.2753203	3.248867
0.022478448	0.1338239	0.7156196	3.14133	0.9748638	0.1094411	0.736947	0.2601688	3.232234
0.02233242	0.1351165	0.7075546	3.100879	0.9718928	0.08905662	0.7374393	0.2561827	3.185345
0.02251243	0.1334626	0.7159361	3.092773	0.9748308	0.08804408	0.7294731	0.2285957	3.199952
0.02242386	0.1333544	0.7149898	3.106502	0.9756566	0.09534063	0.7445652	0.2313001	3.235809
0.0225357	0.1334932	0.7078567	3.090759	0.9775626	0.08904956	0.6610761	0.2508315	3.240985
0.02243179	0.134938	0.7100838	3.076423	0.9704301	0.08190982	0.747636	0.2542687	3.188065
0.022522261	0.1338206	0.7168383	3.085147	0.9743878	0.0847025	0.7665485	0.2705997	3.082569
0.02258811	0.133377	0.7188802	3.085149	0.9752285	0.07947705	0.7628166	0.2855576	3.065753
0.022443669	0.1348872	0.7222736	3.085271	0.9683314	0.07476821	0.8316868	0.2874323	2.977538
0.02232188	0.1360074	0.7134768	3.069644	0.9688466	0.06683571	0.8107553	0.28015	2.908038
0.022542778	0.1358817	0.7040778	3.063035	0.9702138	0.0640205	0.7360097	0.2961722	3.011282
0.02259701	0.1360848	0.7076745	3.055654	0.9695881	0.05798292	0.7247455	0.2734276	3.058929
0.02254321	0.1352507	0.7051827	3.056827	0.9681025	0.06008961	0.7194389	0.2591589	3.015774
0.022665689	0.1357856	0.7040658	3.055162	0.9664454	0.05825406	0.6998116	0.2729614	2.951928
0.02283256	0.135446	0.7124738	3.047157	0.9670118	0.05649872	0.7632363	0.2623417	2.78312
0.02270181	0.1370243	0.7085264	3.057767	0.9667944	0.05822257	0.745735	0.240886	2.766745
0.0226541	0.1337491	0.7156744	3.048042	0.9725775	0.05955723	0.7188921	0.2150163	2.743281
0.02274873	0.134044	0.7151601	3.038241	0.9691775	0.05259571	0.7153864	0.2286554	2.79666
0.02273318	0.1341769	0.71137	3.029796	0.9660863	0.04865169	0.720187	0.2224265	2.771637
0.023043219	0.1323354	0.728082	3.079329	0.9723536	0.07799464	0.7428771	0.2678327	2.774663
0.023527259	0.1142558	0.7346296	3.065843	0.9886462	0.07784826	0.2123507	0.1285964	4.523766
0.023580648	0.1170177	0.7392385	3.067299	0.98698	0.08438373	0.3312001	0.1881925	4.163408
0.02253695	0.1162436	0.6991762	3.087164	0.9747726	0.09432968	0.1251212	0.609126	4.805241
0.023803698	0.1393623	0.7729939	3.119799	0.9686501	0.1003407	1.305578	0.5188189	4.697094
0.023274988	0.1448171	0.7547768	2.952438	0.9657971	0.02009711	1.337897	0.5164247	4.951133
0.022009758	0.1249247	0.6722188	3.09161	0.9659102	0.0797871	0.151946	0.2113082	4.78574
0.022466639	0.1275233	0.694352	3.011291	0.9699224	0.04787241	0.3721155	0.3488157	4.813742
0.022156639	0.1196116	0.6803568	2.991598	0.9615009	0.03917661	0.04419633	0.8250311	3.861276
0.02205248	0.1220241	0.6689644	3.173963	0.9677467	0.1202592	0.0591621	0.4670798	2.348394
0.0227158	0.1229348	0.6891658	3.186173	0.9715541	0.126169	0.1821065	0.3323682	3.251762
0.023708241	0.1338545	0.7646893	3.088445	0.9787048	0.09344551	1.052281	0.2617271	2.406488
0.022836339	0.1291473	0.7142026	3.063837	0.9714947	0.0722847	0.5400769	0.1230533	2.362743
0.02291498	0.1204888	0.7128187	3.040598	0.9838473	0.05830358	0.2645752	0.2761613	4.940038
0.022682039	0.1201573	0.6843485	3.083141	0.9671	0.07569424	0.06203089	0.125628	2.853647
0.02297043	0.1284654	0.7097204	3.039959	0.9764696	0.05703987	0.4975725	0.5115843	2.067289
0.02298747	0.1267419	0.7070957	2.947813	0.9704475	0.01012517	0.4409444	0.5748942	3.506271
0.02400228	0.128229	0.782018	3.03681	0.9892615	0.06574492	0.9670941	0.02878893	4.895105
0.02454919	0.1238959	0.7893862	3.074909	0.999904	0.07633269	0.8821434	0.7493096	4.248245
0.02372458	0.1273829	0.761342	3.098404	0.9881467	0.09216926	0.8395644	0.4301388	4.22337
0.02331146	0.1352228	0.7617858	2.985274	0.9853664	0.05273426	1.140571	0.4836498	3.586334
0.02277265	0.1375451	0.749502	2.990863	0.976166	0.04640137	1.150431	0.5958226	3.653414
0.022438778	0.1420882	0.7250547	3.027772	0.9654246	0.05149011	1.085526	0.1065299	4.317725
0.022053288	0.1257885	0.6730323	3.074153	0.9701135	0.06654699	0.1703146	0.09747919	4.66519
0.02227811	0.1219988	0.6890282	3.0349	0.955219	0.05435796	0.1885	0.3478018	2.238868
0.02200743	0.1259316	0.6586185	3.101793	0.9586838	0.07143495	0.07211388	0.7640116	3.340536
0.02200743	0.1259316	0.6586185	3.101793	0.9586838	0.07143495	0.07211388	0.7640116	3.340536
0.02298728	0.1335721	0.7365513	2.953604	0.9752236	0.02429645	0.8564256	0.07494694	4.028058
0.022600409	0.1276076	0.7109157	3.026806	0.9776329	0.06131495	0.5359009	0.3561128	4.502292
0.022204189	0.1275399	0.671499	3.051209	0.9660099	0.0593958	0.2306366	0.9159384	4.405948
0.02214431	0.1245222	0.6660219	3.096032	0.9726677	0.07381824	0.07968823	0.1617738	4.483397
0.02222985	0.123253	0.6682301	3.1067	0.9669096	0.07137632	0.04798687	0.2654298	4.527727
0.02254087	0.1169448	0.7076177	2.982157	0.9755786	0.035995	0.1805776	0.0140477	2.55176
0.02231462	0.1234082	0.6857145	3.013119	0.9574921	0.03639201	0.202894	0.3760424	2.641131
0.022761099	0.1213833	0.681492	3.058787	0.9555396	0.06065601	0.07549241	0.07741468	3.107769
0.02193877	0.1253603	0.6613522	3.048788	0.9566921	0.05359233	0.09435859	0.6483009	3.510954
0.02191736	0.1246172	0.6601413	3.074342	0.958438	0.06513406	0.07496344	0.8426407	3.816393
0.0228921	0.1309072	0.7069808	3.070061	0.9615608	0.07142799	0.5570605	0.898379	2.054477
0.02210287	0.118186	0.6900205	2.994179	0.9702609	0.03540369	0.1167579	0.3329939	2.523464
0.02229305	0.117243	0.6961825	2.996917	0.9710333	0.03699431	0.1255205	0.3293855	2.453198
0.02220849	0.1184585	0.685564	3.00522	0.968426	0.03806241	0.08548614	0.338191	2.501107
0.02239489	0.1189218	0.6903191	3.037769	0.9722302	0.05650303	0.1266886	0.343472	2.592338
0.02225418	0.1190844	0.6917011	3.042589	0.9732851	0.06040465	0.1204984	0.3325752	2.498934
0.022185199	0.1189097	0.6832967	3.035628	0.9741794	0.05892856	0.06045441	0.3153214	2.499472
0.0224324	0.1182489	0.6972191	3.035029	0.9759281	0.05931066	0.140682	0.2875076	2.466857
0.022455348	0.1187449	0.6969555	3.044187	0.9707566	0.06115122	0.143352	0.2802924	2.48546
0.02250313	0.1184292	0.6988459	3.036128	0.976606	0.05881337	0.11745	0.2659253	2.537337
0.02272811	0.1158675	0.7030957	3.034468	0.9815903	0.06136667	0.1284876	0.317789	2.513442
0.022667898	0.1149571	0.7025393	3.026364	0.9825432	0.05767706	0.04592211	0.3050802	2.509375
0.022701161	0.1148241	0.7034394	3.048022	0.982986	0.06985404	0.07547642	0.2943625	2.53966
0.022689309	0.112212	0.7150144	3.039606	0.9893914	0.06868921	0.09344191	0.2591619	2.500349
0.02274405	0.111546	0.7132575	3.031607	0.9918454	0.06495041	0.03272069	0.2634987	2.457634
0.022563009	0.1133911	0.7154879	3.040871	0.9883043	0.07029002	0.0783375	0.2943504	2.415598
0.02267369	0.1153495	0.6974144	3.03828	0.9809261	0.06442448	0.04770092	0.2862554	2.57314
0.022788119	0.1156597	0.6983475	3.04135	0.9806529	0.06086847	0.03784643	0.2580846	2.636722
0.02269633	0.118475	0.6986315	3.048148	0.9752247	0.05639006	0.1097841	0.2309434	2.712564
0.022754248	0.1198947	0.6908477	3.046382	0.9631878	0.05280091	0.1206313	0.2390308	2.708226
0.02284059	0.118008	0.6920491	3.060571	0.9670664	0.06084213	0.06752789	0.2339415	2.671803
0.02274311	0.1196629	0.6878844	3.057861	0.9717271	0.06083732	0.06295921	0.2149811	2.624137
0.02274311	0.1196629	0.6878844	3.057861	0.9717271	0.06083732	0.06295921	0.2149811	2.624137
0.02301642	0.1182823	0.6925796	3.077038	0.9762886	0.0707787	0.04126489	0.1519581	2.48665
0.022885948	0.1192585	0.6912217	3.079962	0.9689891	0.07278786	0.0667399	0.1429734	2.494002
0.02303157	0.1183357	0.7019115	3.076987	0.9659273	0.07273139	0.1269095	0.1602049	2.48489
0.02313309	0.1187843	0.6973275	3.066437	0.9667135	0.06890478	0.08477953	0.1497323	2.509984
0.02339477	0.1172397	0.704242	3.024064	0.9675068	0.05191009	0.1062639	0.1648066	2.552446
0.023373958	0.1165849	0.7128039	3.026269	0.9703541	0.05031642	0.1600849	0.1787376	2.523682
0.023060419	0.1191622	0.7071585	2.982754	0.9680738	0.03090556	0.2104895	0.1633057	2.520568
0.02300357	0.1199139	0.6993544	2.987202	0.9644636	0.03018405	0.173906	0.1714904	2.515799
0.022945799	0.1218016	0.6945907	3.000225	0.9618871	0.0348606	0.2034283	0.1602295	2.500842
0.02264723	0.1230787	0.6954917	2.998325	0.9665572	0.0361174	0.2272448	0.201453	2.46985
0.02273288	0.1223047	0.6946693	2.983375	0.9640878	0.02837627	0.2032756	0.2305108	2.534
0.022707628	0.122542	0.6871152	2.975555	0.9608786	0.02138585	0.198857	0.2364546	2.475291
0.022619719	0.1227154	0.6900238	2.968732	0.9602267	0.02052132	0.1698275	0.2379325	2.450054
0.02235419	0.1234672	0.6764683	2.958086	0.9601282	0.01500289	0.1401579	0.2432213	2.439404
0.02235419	0.1234672	0.6764683	2.958086	0.9601282	0.01500289	0.1401579	0.2432213	2.439404
0.02246838	0.1222813	0.6857391	2.960028	0.9580652	0.018881	0.1498203	0.2684519	2.311233
0.02238418	0.1228952	0.6745657	2.956261	0.9597771	0.01620256	0.1274752	0.2858319	2.309649
0.02224101	0.1238755	0.6725282	2.953429	0.9575589	0.01702849	0.115018	0.2793941	2.285964
0.02237512	0.1234893	0.6779158	2.989236	0.9618463	0.0372064	0.1343142	0.2822914	2.325139
0.02237818	0.1225095	0.6802513	2.980209	0.9636698	0.03171639	0.1268557	0.2745546	2.33988
0.02244288	0.1220497	0.6882811	2.976195	0.9652555	0.03116585	0.1758572	0.2866502	2.372874
0.022535281	0.1193502	0.6902982	2.992638	0.9717562	0.04107629	0.1221038	0.2594826	2.359436
0.022668408	0.1203047	0.6918053	3.001619	0.9710906	0.04307773	0.1537692	0.2686872	2.45642
0.022746949	0.1203945	0.6980525	3.007927	0.9687394	0.04518729	0.1778003	0.2617958	2.39677
0.0224635	0.1213913	0.7010197	2.993029	0.9591501	0.03899233	0.2655306	0.2571905	2.384697
0.022498159	0.1199052	0.6941739	2.990043	0.9629525	0.03765748	0.1636806	0.2654196	2.372107
0.02233255	0.1216553	0.6828497	2.957701	0.9597296	0.02123539	0.1627805	0.2625575	2.405841
0.0221786	0.1229719	0.6731174	2.981454	0.9603408	0.03154619	0.1065167	0.2924378	2.369163
0.022195721	0.1225114	0.6766937	2.979033	0.9618899	0.0322043	0.127358	0.2998373	2.409878
0.02211244	0.1224289	0.6758812	2.972931	0.9589971	0.0300861	0.1096585	0.3182531	2.430772
0.022180969	0.122658	0.6681889	2.979563	0.9624889	0.02932925	0.08078446	0.3115743	2.288316
0.02226695	0.1226736	0.6702087	2.987909	0.9628142	0.03216708	0.04480888	0.3101982	2.298992
0.02222528	0.1228321	0.6718269	2.995184	0.9617036	0.03631013	0.0873424	0.3048619	2.295632
0.022193948	0.1220513	0.6744148	2.985604	0.9649429	0.03078033	0.09731868	0.2772312	2.336302
0.021977229	0.1233298	0.6749758	3.004333	0.9660284	0.03790699	0.1281697	0.3051767	2.375871
0.02216058	0.1235264	0.6737979	3.013811	0.9668471	0.03805703	0.139628	0.3023569	2.457942
0.02242705	0.1239852	0.6800304	3.063908	0.9669013	0.06293698	0.1757701	0.3432009	2.42057
0.02274111	0.1218198	0.6800206	3.061743	0.9693842	0.06617823	0.0695072	0.3360468	2.445033
0.0227655	0.1201095	0.6796707	3.060602	0.9731104	0.06923953	0.01977406	0.3581692	2.619785
0.022871189	0.1203904	0.6896575	3.051988	0.973008	0.06058742	0.08182305	0.3110457	2.677024
0.022769209	0.1189752	0.6880406	3.079757	0.9710653	0.07390627	0.07379984	0.2799067	2.540406
0.022551369	0.1200707	0.6768165	3.09141	0.9653659	0.07300935	0.04179306	0.2571988	2.498363
0.02267889	0.1189904	0.6877138	3.1037	0.9639745	0.07699537	0.06056666	0.2221074	2.515005
0.022721838	0.118385	0.6896712	3.111594	0.9627988	0.08297436	0.05812108	0.2285793	2.497242
0.022818292	0.1172666	0.7096132	3.05416	0.970114	0.06227985	0.1669856	0.2378701	2.457105
0.022767588	0.1175836	0.6970615	3.042945	0.9695887	0.05472936	0.08834376	0.2225737	2.583477
0.02271575	0.1181223	0.6949552	3.081309	0.9662884	0.06905184	0.0873117	0.2199619	2.630279
0.022768399	0.1167906	0.6986515	3.075356	0.9713415	0.06944358	0.05217016	0.2015005	2.661245
0.022661468	0.1175831	0.7009015	3.085931	0.9678662	0.07242562	0.114048	0.1933878	2.563969
0.023012271	0.1267421	0.7205059	3.189468	0.9656929	0.140731	0.5534282	0.3357657	2.827548
0.023072569	0.1183756	0.7072516	3.196094	0.9726937	0.1435335	0.195127	0.3839099	3.428992
0.02271902	0.126391	0.6862957	3.03443	0.9589454	0.04920811	0.2783994	0.3845455	2.694616
0.022738758	0.129686	0.7257557	3.028305	0.9686239	0.05672019	0.684847	0.5846641	2.735914
0.02217431	0.1229573	0.6692824	3.011911	0.9596052	0.03655755	0.1105	0.147146	4.93065
0.02245552	0.1253526	0.6887749	3.035098	0.9653219	0.04742014	0.2711908	0.6633256	4.298283
0.0220828	0.1251919	0.6645787	3.015618	0.9514682	0.03132314	0.1036543	0.9518893	3.965196
0.02289337	0.1199873	0.7071843	3.055825	0.9828905	0.0618788	0.2322407	0.8919888	3.792779
0.02391954	0.133402	0.7865022	3.022357	0.9871581	0.05747315	1.218779	0.7387991	2.131204
0.023841718	0.1447085	0.8088971	3.033054	0.9842983	0.06743753	1.746929	0.4450757	3.6046
0.02358838	0.13834	0.7761183	3.040333	0.9769654	0.06309139	1.31233	0.448323	4.354859
0.02226423	0.1228863	0.7116202	2.951096	0.9765083	0.01384535	0.4110748	0.4772051	2.95154
0.02242207	0.1214091	0.7186096	2.94405	0.9804063	0.01154254	0.4029364	0.5718446	2.691856
0.02301815	0.1295356	0.7034167	3.033291	0.9648047	0.05647951	0.4549062	0.7274943	3.025996
0.02249423	0.1307056	0.6774968	3.037413	0.9419813	0.04489859	0.3627383	0.5409329	4.366415
0.02313697	0.1318871	0.7811359	3.157177	0.9969432	0.1388184	1.160284	0.4800044	4.426821
0.02371255	0.1261333	0.7718864	3.163516	0.988242	0.1361254	0.8719039	0.1657135	4.468495
0.023802979	0.1352255	0.7768599	3.076993	0.9743497	0.08491499	1.157562	0.4040603	2.764181
0.02398972	0.1365742	0.7883629	3.024407	0.984646	0.05516893	1.316819	0.6409982	2.572979
0.024340129	0.1422146	0.8270067	3.053501	0.9906765	0.08105107	1.77353	0.4488629	2.111613
0.02479853	0.143903	0.8436869	3.104675	0.996154	0.1085582	1.935966	0.4607963	2.13846
0.02428145	0.1497149	0.8336893	3.110947	0.9838013	0.1028145	2.070531	0.701063	2.847821
0.023422569	0.1415134	0.7924695	3.156108	0.9797173	0.1179884	1.581594	0.1025965	4.320221
0.02395157	0.1410579	0.7978576	3.217343	0.983791	0.1493807	1.557746	0.3559205	2.584132
0.024494879	0.1398583	0.8346787	3.085528	0.9889292	0.09543144	1.781913	0.01375946	2.933044
0.024392929	0.1352785	0.8404335	3.033594	0.9952665	0.07229397	1.69986	0.2601222	2.627542
0.02393611	0.1368806	0.7928622	3.006651	0.978099	0.03508544	1.398869	0.5452049	3.088993
0.02298338	0.1312985	0.7631121	3.08765	0.9873996	0.1025232	1.031696	0.3064329	4.386474
0.02260463	0.1192172	0.7003093	3.120074	0.9731177	0.1088124	0.1784907	0.9180578	2.461154
0.023640001	0.1431745	0.7966776	2.978721	0.9942264	0.04861305	1.642994	0.4829998	4.772926
0.023975551	0.1397361	0.8290753	2.975712	0.9996614	0.05081058	1.76795	0.9278815	4.80825
0.024300748	0.1424449	0.82984	2.973646	0.9927233	0.04658996	1.826215	0.8621254	4.698242
0.02382386	0.1378927	0.8116352	2.949722	0.9889019	0.02888117	1.589265	0.8439034	4.437238
0.02320522	0.1403423	0.7775867	2.931088	0.9739416	0.02043998	1.428473	0.8790765	4.836938
0.02379811	0.1376405	0.7776924	3.003349	0.9838904	0.05532246	1.293807	0.8028394	4.655928
0.02316976	0.1339894	0.7495314	2.992042	0.9863009	0.03383731	0.9739597	0.7038713	3.868993
0.02301944	0.1230873	0.7164973	3.044228	0.9769046	0.06782966	0.3907707	0.9694637	2.007438
0.02260504	0.1242794	0.6889396	3.045941	0.9607933	0.05497738	0.2055553	0.6834013	4.262126
0.022680448	0.1268821	0.70111	3.05962	0.9657842	0.05482651	0.4216143	0.5203411	4.598354
0.023206118	0.1346351	0.7244759	2.970979	0.9617001	0.01648588	0.7928566	0.3090823	2.303955
0.02286248	0.1229593	0.7227358	3.139304	0.9758234	0.1006836	0.4577744	0.8137191	4.111573
0.02270652	0.1272249	0.6838451	3.047728	0.9676907	0.05115117	0.2617214	0.2056413	2.440257
0.022643931	0.1245508	0.6816934	3.021421	0.9667542	0.04351213	0.1735504	0.3243373	2.360323
0.0219615	0.1184023	0.6936288	3.017245	0.9690928	0.044594	0.1528019	0.3208999	2.566464
0.0221693	0.1184038	0.6871117	2.99991	0.9685897	0.03583885	0.08315038	0.3200389	2.479352
0.02228841	0.1185068	0.6971195	3.043574	0.9753198	0.05692806	0.1228488	0.3512106	2.596158
0.02239489	0.1189218	0.6903191	3.037769	0.9722302	0.05650303	0.1266886	0.343472	2.592338
0.02225418	0.1190844	0.6917011	3.042589	0.9732851	0.06040465	0.1204984	0.3325752	2.498934
0.022208741	0.1188588	0.6936507	3.034086	0.9714872	0.05869381	0.133744	0.3401987	2.487147
0.022402478	0.1183194	0.6925934	3.033967	0.9736645	0.05924976	0.1036492	0.2828062	2.520304
0.022455348	0.1187449	0.6969555	3.044187	0.9707566	0.06115122	0.143352	0.2802924	2.48546
0.02241496	0.1186351	0.7030718	3.037282	0.9752061	0.05835373	0.1401098	0.2832344	2.50751
0.02274246	0.1158704	0.7074001	3.028417	0.9807828	0.0578854	0.08289624	0.3043644	2.466885
0.02263122	0.1146582	0.7041323	3.030667	0.9844071	0.06415354	0.04964487	0.2960509	2.467429
0.02270427	0.1138306	0.7070806	3.055271	0.9876019	0.07457753	0.03950862	0.283506	2.518588
0.022708539	0.1117	0.711038	3.037413	0.9889623	0.06968622	0.01584027	0.2525457	2.468918
0.022705581	0.1118218	0.7133504	3.019773	0.9925572	0.05922171	0.02917724	0.2665922	2.450195
0.022599548	0.1129568	0.7172051	3.036351	0.9885937	0.06843708	0.07932141	0.277767	2.396167
0.02284759	0.1145914	0.698829	3.043427	0.9837501	0.06391208	0.03175989	0.283539	2.597488
0.02275977	0.1174673	0.6950167	3.048976	0.9764416	0.05964435	0.02628971	0.2523537	2.659606
0.022857219	0.1185505	0.7038661	3.059933	0.9698003	0.05857942	0.1237311	0.2405545	2.677291
0.022754248	0.1198947	0.6908477	3.046382	0.9631878	0.05280091	0.1206313	0.2390308	2.708226
0.022878809	0.1183864	0.6907188	3.036548	0.9658055	0.05093892	0.07642617	0.2243772	2.655624
0.02287961	0.1183772	0.6946644	3.041867	0.9711321	0.05455377	0.07717462	0.2226802	2.549635
0.022817148	0.1199074	0.6799933	3.061983	0.9741678	0.05906312	0.0215607	0.2082589	2.610303
0.0228964	0.1190776	0.6797648	3.04892	0.9745168	0.05310179	0.003615908	0.1987341	2.64267
0.022879109	0.1193975	0.6884606	3.076442	0.9728936	0.07211119	0.05947781	0.1665491	2.515757
0.02303157	0.1183357	0.7019115	3.076987	0.9659273	0.07273139	0.1269095	0.1602049	2.48489
0.0232818	0.1178908	0.6987638	3.055838	0.9685647	0.06548483	0.07152157	0.1513319	2.465008
0.023452949	0.1174161	0.7044039	3.040063	0.9709674	0.05876452	0.115888	0.173634	2.491022
0.023464318	0.1167128	0.7213753	3.021907	0.9722033	0.05065352	0.1944816	0.1571203	2.495706
0.023464318	0.1167128	0.7213753	3.021907	0.9722033	0.05065352	0.1944816	0.1571203	2.495706
0.02296079	0.1210972	0.692461	3.001553	0.9603238	0.03586479	0.1506038	0.1676468	2.490751
0.022945799	0.1218016	0.6945907	3.000225	0.9618871	0.0348606	0.2034283	0.1602295	2.500842
0.022775609	0.122027	0.6976619	2.968357	0.9651507	0.02323915	0.2213811	0.1795657	2.454769
0.02270077	0.1213322	0.6916796	2.982994	0.9649653	0.03036283	0.1648779	0.2227634	2.475475
0.022707628	0.122542	0.6871152	2.975555	0.9608786	0.02138585	0.198857	0.2364546	2.475291
0.02261903	0.1225635	0.68947	2.957054	0.9625502	0.01749433	0.1627891	0.2407256	2.375393
0.02235419	0.1234672	0.6764683	2.958086	0.9601282	0.01500289	0.1401579	0.2432213	2.439404
0.022186888	0.1235204	0.6750196	2.955617	0.9590625	0.01092342	0.1593687	0.2495012	2.339969
0.02232368	0.1222558	0.6867636	2.956933	0.9575545	0.0151468	0.159375	0.2507401	2.310208
0.02238418	0.1228952	0.6745657	2.956261	0.9597771	0.01620256	0.1274752	0.2858319	2.309649
0.022269148	0.1231755	0.6780618	2.973792	0.9593917	0.02852133	0.1231304	0.2857786	2.283325
0.02228559	0.1228115	0.6779867	2.987164	0.9629318	0.03632452	0.1095376	0.287353	2.32701
0.02237512	0.1234893	0.6779158	2.989236	0.9618463	0.0372064	0.1343142	0.2822914	2.325139
0.02241574	0.1202814	0.6897061	2.988904	0.9695886	0.04042634	0.1321227	0.2763049	2.365698
0.022535378	0.1204687	0.6893238	2.999228	0.9693579	0.04233813	0.1087025	0.2761903	2.358957
0.022746949	0.1203945	0.6980525	3.007927	0.9687394	0.04518729	0.1778003	0.2617958	2.39677
0.022831941	0.1200099	0.7017479	3.009387	0.9668658	0.04558695	0.1975601	0.2361841	2.403722
0.022708429	0.1210284	0.706611	3.005793	0.9617969	0.04343239	0.2506324	0.244219	2.428101
0.02233255	0.1216553	0.6828497	2.957701	0.9597296	0.02123539	0.1627805	0.2625575	2.405841
0.022277828	0.1216587	0.6775681	2.946741	0.961489	0.01712743	0.1342762	0.2509514	2.380345
0.0221786	0.1229719	0.6731174	2.981454	0.9603408	0.03154619	0.1065167	0.2924378	2.369163
0.02211244	0.1224289	0.6758812	2.972931	0.9589971	0.0300861	0.1096585	0.3182531	2.430772
0.022143321	0.1227763	0.6736274	2.983061	0.9612072	0.03288342	0.1043396	0.3166178	2.245924
0.022143321	0.1227763	0.6736274	2.983061	0.9612072	0.03288342	0.1043396	0.3166178	2.245924
0.0221827	0.1233361	0.6676964	2.989112	0.9595121	0.03063115	0.0696362	0.3131363	2.239294
0.022238629	0.1218755	0.6702823	2.985932	0.9651369	0.03211095	0.03279867	0.2920487	2.3102
0.022238629	0.1218755	0.6702823	2.985932	0.9651369	0.03211095	0.03279867	0.2920487	2.3102
0.021977229	0.1233298	0.6749758	3.004333	0.9660284	0.03790699	0.1281697	0.3051767	2.375871
0.02216058	0.1235264	0.6737979	3.013811	0.9668471	0.03805703	0.139628	0.3023569	2.457942
0.02274111	0.1218198	0.6800206	3.061743	0.9693842	0.06617823	0.0695072	0.3360468	2.445033
0.02277734	0.1215452	0.6737183	3.059445	0.9694803	0.06328149	0.01186387	0.3429594	2.495896
0.022770518	0.1198419	0.6817389	3.060418	0.9718576	0.06717063	0.02886214	0.3303261	2.582834
0.022717148	0.1194785	0.6926128	3.078344	0.9657612	0.0726662	0.1011979	0.268946	2.641845
0.02271792	0.1192961	0.6794093	3.087047	0.9686628	0.07794567	0.01454777	0.2708	2.519527
0.02254419	0.1199512	0.6775732	3.09091	0.964462	0.07741918	0.0158341	0.2611454	2.496389
0.02258478	0.1200854	0.6811303	3.086809	0.9632287	0.06679715	0.07699606	0.2468831	2.47723
0.022721838	0.118385	0.6896712	3.111594	0.9627988	0.08297436	0.05812108	0.2285793	2.497242
0.022819659	0.1172899	0.7096719	3.079177	0.9657619	0.07125782	0.1532784	0.2111559	2.493698
0.02284909	0.1165128	0.7042576	3.052199	0.9739006	0.0596343	0.1040062	0.2330663	2.494133
0.02278047	0.1171875	0.6984546	3.082033	0.9677382	0.07297641	0.06707981	0.2102648	2.563556
0.02271575	0.1181223	0.6949552	3.081309	0.9662884	0.06905184	0.0873117	0.2199619	2.630279
0.0226149	0.118051	0.700482	3.077251	0.9689489	0.06690811	0.1136091	0.2036536	2.68848
0.02251172	0.1172869	0.6986363	3.102113	0.9701172	0.08230896	0.09667002	0.1703036	2.58323
0.02271902	0.126391	0.6862957	3.03443	0.9589454	0.04920811	0.2783994	0.3845455	2.694616
0.02243019	0.1258945	0.6729033	3.06965	0.9588486	0.06065952	0.1671485	0.3993711	2.634336
0.022618739	0.141097	0.7244546	3.071744	0.9612939	0.06740984	1.04272	0.9367684	4.008724
0.02257765	0.1289385	0.7199059	2.963398	0.9682699	0.03328052	0.6461638	0.4071096	3.307786
0.02245552	0.1253526	0.6887749	3.035098	0.9653219	0.04742014	0.2711908	0.6633256	4.298283
0.022867719	0.1224658	0.7126783	3.035859	0.9746688	0.06011807	0.362384	0.9253192	3.753194
